module,type,name,res_id,src,value,comments
mail,code,addons/mail/static/src/xml/systray.xml,6,Inbox,Inbox,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_compose_message_parent_id,Initial thread message.,起始串訊息,
mail,model,"ir.model.fields,help",mail.field_mail_mail_parent_id,Initial thread message.,起始串訊息,
mail,model,"ir.model.fields,help",mail.field_mail_message_parent_id,Initial thread message.,起始串訊息,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype_internal,Internal Only,Internal Only,
mail,code,addons/mail/models/mail_alias.py,99,"Invalid expression, it must be a literal python dictionary definition e.g. ""{'field': 'value'}""","Invalid expression, it must be a literal python dictionary definition e.g. ""{'field': 'value'}""",
mail,code,addons/mail/models/mail_thread.py,1779,Invalid record set: should be called as model (without records) or on single-record recordset,Invalid record set: should be called as model (without records) or on single-record recordset,
mail,code,addons/mail/controllers/main.py,43,Invalid token in route %s,Invalid token in route %s,
mail,code,addons/mail/static/src/js/chat_manager.js,630,Invitation,Invitation,openerp-web
mail,code,addons/mail/wizard/invite.py,54,Invitation to follow %s: %s,Invitation to follow %s: %s,
mail,code,addons/mail/static/src/js/client_action.js,41,Invite,邀請,openerp-web
mail,code,addons/mail/static/src/xml/client_action.xml,134,Invite,Invite,openerp-web
mail,code,addons/mail/static/src/js/followers.js,143,Invite Follower,Invite Follower,openerp-web
mail,code,addons/mail/static/src/js/client_action.js,32,Invite people,Invite people,openerp-web
mail,code,addons/mail/static/src/xml/client_action.xml,134,Invite people,Invite people,openerp-web
mail,code,addons/mail/static/src/js/client_action.js,653,Invite people to #%s,Invite people to #%s,openerp-web
mail,model,"ir.model,name",mail.model_mail_wizard_invite,Invite wizard,邀請精靈,
mail,selection,"mail.channel,public",0,Invited people only,Invited people only,
mail,model,"ir.model.fields,field_description",mail.field_calendar_event_message_is_follower,Is Follower,Is Follower,
mail,model,"ir.model.fields,field_description",mail.field_crm_lead_message_is_follower,Is Follower,Is Follower,
mail,model,"ir.model.fields,field_description",mail.field_crm_team_message_is_follower,Is Follower,Is Follower,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_message_is_follower,Is Follower,Is Follower,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_message_is_follower,Is Follower,Is Follower,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread_message_is_follower,Is Follower,Is Follower,
mail,model,"ir.model.fields,field_description",mail.field_res_partner_message_is_follower,Is Follower,Is Follower,
mail,model,"ir.model.fields,field_description",mail.field_res_users_message_is_follower,Is Follower,Is Follower,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_notification,Is Notification,為通知,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_res_partner_needaction_rel_is_read,Is Read,Is Read,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_is_subscribed,Is Subscribed,Is Subscribed,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_is_member,Is a member,Is a member,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner_is_pinned,Is pinned on the interface,Is pinned on the interface,
mail,model,"ir.ui.view,arch_db",mail.mail_channel_view_kanban,Join,Join,
mail,model,"ir.actions.act_window,name",mail.mail_channel_action_view,Join a group,加入群組,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview_lang,Language,語言,
mail,model,"ir.model.fields,field_description",mail.field_mail_template_lang,Language,語言,
mail,model,"ir.model.fields,field_description",mail.field_calendar_event_message_last_post,Last Message Date,最後訊息日期,
mail,model,"ir.model.fields,field_description",mail.field_crm_lead_message_last_post,Last Message Date,最後訊息日期,
mail,model,"ir.model.fields,field_description",mail.field_crm_team_message_last_post,Last Message Date,最後訊息日期,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_message_last_post,Last Message Date,最後訊息日期,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_message_last_post,Last Message Date,最後訊息日期,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread_message_last_post,Last Message Date,最後訊息日期,
mail,model,"ir.model.fields,field_description",mail.field_res_partner_message_last_post,Last Message Date,最後訊息日期,
mail,model,"ir.model.fields,field_description",mail.field_res_users_message_last_post,Last Message Date,最後訊息日期,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_followers___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_message___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_res_partner_needaction_rel___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_shortcode___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_template___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_test___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_publisher_warranty_contract___last_update,Last Modified on,最後修改:,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_channel_last_seen_partner_ids,Last Seen,Last Seen,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner_seen_message_id,Last Seen,Last Seen,
mail,model,"ir.model,name",mail.model_mail_channel_partner,Last Seen Many2many,Last Seen Many2many,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_mail_shortcode_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_mail_template_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite_write_uid,Last Updated by,最後更新人,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview_write_date,Last Updated on,最後更新時間,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin_write_date,Last Updated on,最後更新時間,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_write_date,Last Updated on,最後更新時間,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner_write_date,Last Updated on,最後更新時間,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_write_date,Last Updated on,最後更新時間,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_write_date,Last Updated on,最後更新時間,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_write_date,Last Updated on,最後更新時間,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype_write_date,Last Updated on,最後更新時間,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_write_date,Last Updated on,最後更新時間,
mail,model,"ir.model.fields,field_description",mail.field_mail_shortcode_write_date,Last Updated on,最後更新時間,
mail,model,"ir.model.fields,field_description",mail.field_mail_template_write_date,Last Updated on,最後更新時間,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_write_date,Last Updated on,最後更新時間,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_write_date,Last Updated on,最後更新時間,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite_write_date,Last Updated on,最後更新時間,
mail,model,"ir.ui.view,arch_db",mail.mail_channel_view_kanban,Leave,Leave,
mail,code,addons/mail/models/mail_channel.py,653,Leave this channel,Leave this channel,
mail,code,addons/mail/static/src/xml/client_action.xml,101,Leave this channel,Leave this channel,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_wizard_invite_channel_ids,List of channels that will be added as listeners of the current document.,List of channels that will be added as listeners of the current document.,
mail,model,"ir.model.fields,help",mail.field_mail_wizard_invite_partner_ids,List of partners that will be added as follower of the current document.,List of partners that will be added as follower of the current document.,
mail,code,addons/mail/models/mail_channel.py,664,List users in the current channel,List users in the current channel,
mail,model,"ir.model.fields,field_description",mail.field_mail_followers_channel_id,Listener,Listener,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_channel_partner_ids,Listeners,Listeners,
mail,code,addons/mail/static/src/js/chatter.js,39,Log,Log,openerp-web
mail,code,addons/mail/static/src/xml/chatter.xml,59,Log a note. Followers will not be notified.,Log a note. Followers will not be notified.,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_is_log,Log an Internal Note,Log an Internal Note,
mail,code,addons/mail/static/src/xml/chatter.xml,59,Log an internal note,Log an internal note,openerp-web
mail,code,addons/mail/static/src/xml/chatter.xml,12,"Log an internal note which will not be sent to followers, but which can be read
                    by users accessing this document.","Log an internal note which will not be sent to followers, but which can be read
                    by users accessing this document.",openerp-web
mail,model,"ir.ui.view,arch_db",mail.mail_channel_view_form,Mail Channel Form,郵件頻道表單,
mail,code,addons/mail/models/mail_mail.py,321,Mail Delivery Failed,郵件傳送失敗,
mail,model,"ir.model,name",mail.model_mail_tracking_value,Mail Tracking Value,Mail Tracking Value,
mail,model,"ir.model.fields,help",mail.field_mail_mail_notification,Mail has been created to notify people of an existing mail.message,Mail has been created to notify people of an existing mail.message,
mail,model,"ir.ui.view,arch_db",mail.view_emails_partner_info_form,Mailing Opt-Out,Mailing Opt-Out,
mail,code,addons/mail/static/src/xml/client_action.xml,135,Mark all as read,全部標示為已讀,openerp-web
mail,code,addons/mail/static/src/xml/client_action.xml,135,Mark all read,全部標示已讀,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,121,Mark as Read,標示為已讀,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,68,Mark as Todo,標示為待處理,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,115,Mark as Todo,Mark as Todo,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_image_medium,Medium-sized photo,中型尺寸的照片,
mail,model,"ir.model.fields,help",mail.field_mail_channel_image_medium,"Medium-sized photo of the group. It is automatically resized as a 128x128px image, with aspect ratio preserved. Use this field in form views or some kanban views.","Medium-sized photo of the group. It is automatically resized as a 128x128px image, with aspect ratio preserved. Use this field in form views or some kanban views.",
mail,model,"ir.ui.view,arch_db",mail.mail_channel_view_form,Members,成員,
mail,model,"ir.model.fields,help",mail.field_mail_channel_group_ids,Members of those groups will automatically added as followers. Note that they will be able to manage their subscription manually if necessary.,群組成員將自動成為信件追隨者。需注意的是，必要時他們將可以手動管理其訂閱。,
mail,model,"ir.model,name",mail.model_mail_message,Message,訊息,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_mail_message_id,Message,訊息,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_res_partner_needaction_rel_mail_message_id,Message,訊息,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite_message,Message,訊息,
mail,model,"ir.ui.view,arch_db",mail.view_message_form,Message,訊息,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_mail_message_id,Message ID,訊息 ID,
mail,model,"ir.model,name",mail.model_mail_notification,Message Notifications,Message Notifications,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_record_name,Message Record Name,訊息記錄名稱,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_record_name,Message Record Name,Message Record Name,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_record_name,Message Record Name,Message Record Name,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype_name,Message Type,訊息類別,
mail,model,"ir.model.fields,help",mail.field_mail_mail_email_to,Message recipients (emails),Message recipients (emails),
mail,model,"ir.model.fields,help",mail.field_mail_mail_references,"Message references, such as identifiers of previous messages",郵件引用，例如前一個郵件的ID,
mail,code,addons/mail/static/src/xml/client_action.xml,124,"Message sent in ""","Message sent in """,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_message_subtype_name,"Message subtype gives a more precise type on the message, especially for system notifications. For example, it can be a notification related to a new record (New), or to a stage change in a process (Stage change). Message subtypes allow to precisely tune the notifications the user want to receive on its wall.","Message subtype gives a more precise type on the message, especially for system notifications. For example, it can be a notification related to a new record (New), or to a stage change in a process (Stage change). Message subtypes allow to precisely tune the notifications the user want to receive on its wall.",
mail,model,"ir.model,name",mail.model_mail_message_subtype,Message subtypes,Message subtypes,
mail,model,"ir.model.fields,help",mail.field_mail_followers_subtype_ids,"Message subtypes followed, meaning subtypes that will be pushed onto the user's Wall.","Message subtypes followed, meaning subtypes that will be pushed onto the user's Wall.",
mail,model,"ir.model.fields,help",mail.field_mail_compose_message_message_type,"Message type: email for email message, notification for system message, comment for other messages such as user replies",訊息形態：電子郵件訊息是為電子郵件，系統訊息是為通知，其它訊息例如使用者回覆是為註解。,
mail,model,"ir.model.fields,help",mail.field_mail_mail_message_type,"Message type: email for email message, notification for system message, comment for other messages such as user replies",訊息形態：電子郵件訊息是為電子郵件，系統訊息是為通知，其它訊息例如使用者回覆是為註解。,
mail,model,"ir.model.fields,help",mail.field_mail_message_message_type,"Message type: email for email message, notification for system message, comment for other messages such as user replies",訊息形態：電子郵件訊息是為電子郵件，系統訊息是為通知，其它訊息例如使用者回覆是為註解。,
mail,model,"ir.model.fields,help",mail.field_mail_compose_message_message_id,Message unique identifier,訊息唯一編號,
mail,model,"ir.model.fields,help",mail.field_mail_mail_message_id,Message unique identifier,訊息唯一編號,
mail,model,"ir.model.fields,help",mail.field_mail_message_message_id,Message unique identifier,訊息唯一編號,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_message_id,Message-Id,訊息-Id,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_message_id,Message-Id,訊息-Id,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_message_id,Message-Id,訊息-Id,
mail,model,"ir.actions.act_window,name",mail.action_view_mail_message,Messages,訊息,
mail,model,"ir.model.fields,field_description",mail.field_calendar_event_message_ids,Messages,訊息,
mail,model,"ir.model.fields,field_description",mail.field_crm_lead_message_ids,Messages,訊息,
mail,model,"ir.model.fields,field_description",mail.field_crm_team_message_ids,Messages,訊息,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_message_ids,Messages,訊息,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_message_ids,Messages,訊息,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread_message_ids,Messages,訊息,
mail,model,"ir.model.fields,field_description",mail.field_res_partner_message_ids,Messages,訊息,
mail,model,"ir.model.fields,field_description",mail.field_res_users_message_ids,Messages,訊息,
mail,model,"ir.ui.menu,name",mail.menu_mail_message,Messages,訊息,
mail,model,"ir.ui.view,arch_db",mail.view_message_tree,Messages,訊息,
mail,model,"ir.ui.view,arch_db",mail.view_message_search,Messages Search,訊息搜尋,
mail,code,addons/mail/static/src/js/tour.js,20,Messages can be <b>starred</b> to remind you to check back later.,Messages can be <b>starred</b> to remind you to check back later.,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_message_subtype_internal,"Messages with internal subtypes will be visible only by employees, aka members of base_user group","Messages with internal subtypes will be visible only by employees, aka members of base_user group",
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype_res_model,Model,模型,
mail,model,"ir.ui.view,arch_db",mail.view_email_template_search,Model,模型,
mail,model,"ir.ui.view,arch_db",mail.view_mail_alias_search,Model,模型,
mail,model,"ir.model.fields,help",mail.field_mail_followers_res_model,Model of the followed resource,Model of the followed resource,
mail,model,"ir.model.fields,help",mail.field_mail_wizard_invite_res_model,Model of the followed resource,Model of the followed resource,
mail,model,"ir.model.fields,help",mail.field_mail_message_subtype_res_model,"Model the subtype applies to. If False, this subtype applies to all models.","Model the subtype applies to. If False, this subtype applies to all models.",
mail,model,"ir.ui.view,arch_db",mail.view_mail_search,Month,月,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview_name,Name,名稱,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_name,Name,名稱,
mail,model,"ir.model.fields,field_description",mail.field_mail_template_name,Name,名稱,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_name,Name,名稱,
mail,model,"ir.ui.view,arch_db",mail.mail_channel_view_form,Name,名稱,
mail,model,"ir.model.fields,help",mail.field_mail_compose_message_record_name,Name get of the related document.,Name get of the related document.,
mail,model,"ir.model.fields,help",mail.field_mail_mail_record_name,Name get of the related document.,Name get of the related document.,
mail,model,"ir.model.fields,help",mail.field_mail_message_record_name,Name get of the related document.,Name get of the related document.,
mail,model,"ir.model.fields,help",mail.field_email_template_preview_report_name,"Name to use for the generated report file (may contain placeholders)
The extension can be omitted and will then come from the report type.","產生的報表文件命名(可能包含佔位符)
可以省略分機號碼然後將會成為報表型態.",
mail,model,"ir.model.fields,help",mail.field_mail_template_report_name,"Name to use for the generated report file (may contain placeholders)
The extension can be omitted and will then come from the report type.","產生的報表文件命名(可能包含佔位符)
可以省略分機號碼然後將會成為報表型態.",
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_needaction,Need Action,Need Action,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_needaction,Need Action,Need Action,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_needaction,Need Action,Need Action,
mail,model,"ir.model.fields,help",mail.field_mail_compose_message_needaction,Need Action,Need Action,
mail,model,"ir.model.fields,help",mail.field_mail_mail_needaction,Need Action,Need Action,
mail,model,"ir.model.fields,help",mail.field_mail_message_needaction,Need Action,Need Action,
mail,model,"ir.ui.view,arch_db",mail.view_message_search,Need Action,Need Action,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_res_partner_needaction_rel_res_partner_id,Needaction Recipient,Needaction Recipient,
mail,selection,"res.partner,notify_email",0,Never,從不,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_new_value_char,New Value Char,New Value Char,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_new_value_datetime,New Value Datetime,New Value Datetime,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_new_value_float,New Value Float,New Value Float,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_new_value_integer,New Value Integer,New Value Integer,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_new_value_monetary,New Value Monetary,New Value Monetary,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_new_value_text,New Value Text,New Value Text,
mail,code,addons/mail/static/src/js/chat_manager.js,58,New message,New message,openerp-web
mail,code,addons/mail/static/src/js/window_manager.js,139,New message,New message,openerp-web
mail,code,addons/mail/static/src/xml/chatter.xml,56,New message,New message,openerp-web
mail,code,addons/mail/static/src/xml/systray.xml,24,New message,New message,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,146,New messages,New messages,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,25,New messages appear here.,New messages appear here.,openerp-web
mail,code,addons/mail/static/src/js/client_action.js,79,New people,New people,openerp-web
mail,code,addons/mail/static/src/js/followers.js,218,No follower,No follower,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,16,No matches found,No matches found,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,17,No message matches your search. Try to change your search filters.,No message matches your search. Try to change your search filters.,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,28,No starred message,No starred message,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_no_auto_thread,No threading for answers,No threading for answers,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_no_auto_thread,No threading for answers,No threading for answers,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_no_auto_thread,No threading for answers,No threading for answers,
mail,model,"mail.message.subtype,name",mail.mt_note,Note,備註,
mail,code,addons/mail/static/src/xml/thread.xml,72,Note by,Note by,openerp-web
mail,model,"ir.ui.view,arch_db",mail.view_mail_search,Notification,通知,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_notification_ids,Notifications,Notifications,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_notification_ids,Notifications,Notifications,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_notification_ids,Notifications,Notifications,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_notify,Notify followers,Notify followers,
mail,model,"ir.model.fields,help",mail.field_mail_compose_message_notify,Notify followers of the document (mass post only),Notify followers of the document (mass post only),
mail,model,"ir.model.fields,field_description",mail.field_calendar_event_message_needaction_counter,Number of Actions,Number of Actions,
mail,model,"ir.model.fields,field_description",mail.field_crm_lead_message_needaction_counter,Number of Actions,Number of Actions,
mail,model,"ir.model.fields,field_description",mail.field_crm_team_message_needaction_counter,Number of Actions,Number of Actions,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_message_needaction_counter,Number of Actions,Number of Actions,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_message_needaction_counter,Number of Actions,Number of Actions,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread_message_needaction_counter,Number of Actions,Number of Actions,
mail,model,"ir.model.fields,field_description",mail.field_res_partner_message_needaction_counter,Number of Actions,Number of Actions,
mail,model,"ir.model.fields,field_description",mail.field_res_users_message_needaction_counter,Number of Actions,Number of Actions,
mail,model,"ir.model.fields,help",mail.field_calendar_event_message_needaction_counter,Number of messages which requires an action,Number of messages which requires an action,
mail,model,"ir.model.fields,help",mail.field_crm_lead_message_needaction_counter,Number of messages which requires an action,Number of messages which requires an action,
mail,model,"ir.model.fields,help",mail.field_crm_team_message_needaction_counter,Number of messages which requires an action,Number of messages which requires an action,
mail,model,"ir.model.fields,help",mail.field_mail_channel_message_needaction_counter,Number of messages which requires an action,Number of messages which requires an action,
mail,model,"ir.model.fields,help",mail.field_mail_test_message_needaction_counter,Number of messages which requires an action,Number of messages which requires an action,
mail,model,"ir.model.fields,help",mail.field_mail_thread_message_needaction_counter,Number of messages which requires an action,Number of messages which requires an action,
mail,model,"ir.model.fields,help",mail.field_res_partner_message_needaction_counter,Number of messages which requires an action,Number of messages which requires an action,
mail,model,"ir.model.fields,help",mail.field_res_users_message_needaction_counter,Number of messages which requires an action,Number of messages which requires an action,
mail,model,"ir.model.fields,help",mail.field_calendar_event_message_unread_counter,Number of unread messages,Number of unread messages,
mail,model,"ir.model.fields,help",mail.field_crm_lead_message_unread_counter,Number of unread messages,Number of unread messages,
mail,model,"ir.model.fields,help",mail.field_crm_team_message_unread_counter,Number of unread messages,Number of unread messages,
mail,model,"ir.model.fields,help",mail.field_mail_channel_message_unread_counter,Number of unread messages,Number of unread messages,
mail,model,"ir.model.fields,help",mail.field_mail_test_message_unread_counter,Number of unread messages,Number of unread messages,
mail,model,"ir.model.fields,help",mail.field_mail_thread_message_unread_counter,Number of unread messages,Number of unread messages,
mail,model,"ir.model.fields,help",mail.field_res_partner_message_unread_counter,Number of unread messages,Number of unread messages,
mail,model,"ir.model.fields,help",mail.field_res_users_message_unread_counter,Number of unread messages,Number of unread messages,
mail,model,"ir.ui.view,arch_db",mail.message_user_assigned,Odoo,Odoo,
mail,code,addons/mail/static/src/js/client_action.js,130,Odoo has now the permission to send you native notifications on this device.,Odoo has now the permission to send you native notifications on this device.,openerp-web
mail,code,addons/mail/static/src/xml/client_action.xml,11,Odoo needs your permission to,Odoo needs your permission to,openerp-web
mail,code,addons/mail/static/src/js/client_action.js,128,Odoo will not have the permission to send native notifications on this device.,Odoo will not have the permission to send native notifications on this device.,openerp-web
mail,code,addons/mail/static/src/xml/client_action.xml,113,Offline,Offline,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_old_value_char,Old Value Char,Old Value Char,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_old_value_datetime,Old Value DateTime,Old Value DateTime,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_old_value_float,Old Value Float,Old Value Float,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_old_value_integer,Old Value Integer,Old Value Integer,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_old_value_monetary,Old Value Monetary,Old Value Monetary,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value_old_value_text,Old Value Text,Old Value Text,
mail,code,addons/mail/static/src/js/tour.js,24,"Once a message has been starred, you can come back and review it at any time here.","Once a message has been starred, you can come back and review it at any time here.",openerp-web
mail,code,addons/mail/static/src/js/followers.js,220,One follower,一位關注者,openerp-web
mail,code,addons/mail/static/src/xml/client_action.xml,111,Online,Online,openerp-web
mail,selection,"mail.channel.partner,fold_state",0,Open,開啟,
mail,model,"ir.ui.view,arch_db",mail.view_mail_alias_form,Open Document,Open Document,
mail,model,"ir.ui.view,arch_db",mail.view_mail_alias_form,Open Parent Document,Open Parent Document,
mail,code,addons/mail/static/src/xml/client_action.xml,138,Open channel settings,Open channel settings,openerp-web
mail,code,addons/mail/static/src/xml/client_action.xml,48,Open chat,Open chat,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_res_partner_opt_out,Opt-Out,不參加,
mail,model,"ir.model.fields,field_description",mail.field_res_users_opt_out,Opt-Out,不參加,
mail,model,"ir.model.fields,help",mail.field_mail_alias_alias_force_thread_id,"Optional ID of a thread (record) to which all incoming messages will be attached, even if they did not reply to it. If set, this will disable the creation of new records completely.","Optional ID of a thread (record) to which all incoming messages will be attached, even if they did not reply to it. If set, this will disable the creation of new records completely.",
mail,model,"ir.model.fields,help",mail.field_mail_alias_mixin_alias_force_thread_id,"Optional ID of a thread (record) to which all incoming messages will be attached, even if they did not reply to it. If set, this will disable the creation of new records completely.","Optional ID of a thread (record) to which all incoming messages will be attached, even if they did not reply to it. If set, this will disable the creation of new records completely.",
mail,model,"ir.model.fields,help",mail.field_mail_channel_alias_force_thread_id,"Optional ID of a thread (record) to which all incoming messages will be attached, even if they did not reply to it. If set, this will disable the creation of new records completely.","Optional ID of a thread (record) to which all incoming messages will be attached, even if they did not reply to it. If set, this will disable the creation of new records completely.",
mail,model,"ir.model.fields,help",mail.field_email_template_preview_mail_server_id,"Optional preferred server for outgoing mails. If not set, the highest priority one will be used.",可選擇伺服器發送的郵件。如果沒有設置，優先級最高的將被使用。,
mail,model,"ir.model.fields,help",mail.field_mail_template_mail_server_id,"Optional preferred server for outgoing mails. If not set, the highest priority one will be used.",可選擇伺服器發送的郵件。如果沒有設置，優先級最高的將被使用。,
